Department,gender,HSC,SSC,Income,Hometown,Computer,test preparation course,Gaming,Attendance,Job,English,Extra,Semester,Last,Overall,race/ethnicity,parental level of education,lunch,math score,reading score,writing score
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,82,82,88
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,78,74,72
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,associate's degree,standard,82,84,78
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,bachelor's degree,standard,63,64,66
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,88,74,75
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,associate's degree,standard,67,54,63
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,bachelor's degree,standard,70,64,70
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,bachelor's degree,standard,100,100,100
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,standard,91,96,91
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,standard,74,64,60
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,46,43,44
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some college,free/reduced,67,74,70
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,61,71,73
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,70,75,74
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,standard,98,87,90
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,85,81,85
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,77,68,69
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,master's degree,free/reduced,72,66,72
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some high school,free/reduced,61,62,61
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,free/reduced,49,50,52
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,standard,58,52,54
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some high school,standard,66,68,64
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,standard,78,72,69
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,free/reduced,60,62,60
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,high school,standard,55,41,48
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,79,85,86
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,standard,81,75,76
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,high school,free/reduced,86,81,75
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,associate's degree,free/reduced,47,57,44
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,76,78,75
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,free/reduced,40,43,39
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,58,54,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,40,52,43
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,88,89,86
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,66,69,63
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,44,54,53
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,master's degree,free/reduced,73,74,72
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,69,54,55
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,70,70,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,40,42,38
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,97,87,82
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,57,56,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,55,61,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,standard,65,54,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,53,55,48
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,53,44,42
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,88,78,75
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,52,55,49
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,free/reduced,39,39,34
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,associate's degree,free/reduced,62,61,55
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,standard,67,64,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,free/reduced,45,37,37
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,61,58,56
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,free/reduced,61,57,56
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,49,49,41
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,44,41,38
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some high school,standard,30,26,22
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,49,45,45
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,72,64,63
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,free/reduced,42,39,34
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,27,34,36
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,71,79,71
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,79,67,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,62,55,49
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,associate's degree,standard,54,53,47
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,84,77,74
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,free/reduced,63,57,56
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,83,80,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,standard,72,68,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,82,82,74
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,89,84,82
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,standard,58,55,48
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,standard,70,55,56
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,standard,57,43,47
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,88,73,78
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,standard,88,84,75
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,73,68,66
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,bachelor's degree,standard,77,67,68
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,standard,54,49,47
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,62,67,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,free/reduced,60,60,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,66,62,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,master's degree,free/reduced,49,53,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,52,53,49
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some high school,standard,94,88,78
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,standard,80,76,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,free/reduced,48,52,45
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,61,55,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,free/reduced,55,56,51
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,69,77,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,59,41,42
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,bachelor's degree,standard,82,62,62
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,35,28,27
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,66,77,70
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,standard,87,85,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,86,80,75
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,57,50,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,free/reduced,68,72,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,76,64,66
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,46,43,42
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some high school,standard,92,87,78
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,80,75,77
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,63,66,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,54,52,51
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,84,80,80
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,59,51,43
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,75,74,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,85,76,71
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,89,76,74
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,68,60,53
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,80,80,72
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,54,52,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,76,73,68
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,free/reduced,59,42,41
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,standard,69,63,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,58,49,42
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,standard,83,78,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,free/reduced,73,56,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,53,52,42
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,45,48,46
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,free/reduced,88,75,76
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,76,70,68
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,86,73,70
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,67,62,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,90,87,75
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,free/reduced,56,54,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,standard,80,76,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,standard,69,67,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,51,52,44
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,standard,66,60,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,71,66,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,83,72,78
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,standard,63,71,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,61,61,62
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,free/reduced,28,23,19
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,71,60,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,47,37,35
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,standard,90,78,81
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,49,51,43
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,58,61,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,79,73,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,62,61,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,free/reduced,75,74,66
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,87,74,76
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,66,57,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,associate's degree,standard,63,61,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,59,62,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,59,60,58
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,61,66,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,84,77,71
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,74,74,72
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,46,43,41
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,bachelor's degree,standard,66,64,62
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,free/reduced,79,81,71
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,73,70,75
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,76,67,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,free/reduced,48,45,41
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,standard,74,63,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,60,59,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,standard,53,43,43
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,71,66,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,standard,84,73,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,74,73,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,68,59,62
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,free/reduced,41,39,34
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,standard,86,83,86
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,free/reduced,69,71,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,free/reduced,65,59,53
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,free/reduced,68,63,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,64,66,59
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,61,56,55
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,73,66,66
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,75,68,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,75,66,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,70,56,51
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,free/reduced,79,82,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,69,66,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,47,46,42
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,standard,81,73,72
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,65,58,49
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,37,56,47
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,53,54,48
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,53,58,55
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,free/reduced,54,54,45
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,91,74,76
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,80,68,72
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,76,71,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,68,68,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,standard,59,52,46
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,70,74,71
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,61,47,56
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,76,71,72
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,63,61,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,standard,68,70,66
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,free/reduced,55,59,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,standard,79,78,77
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,76,71,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,standard,64,50,43
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,free/reduced,62,49,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,71,49,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,standard,69,58,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,free/reduced,54,59,50
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,68,60,59
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,standard,79,72,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,free/reduced,79,76,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,77,62,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,53,45,40
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,free/reduced,61,67,66
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,73,66,62
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,free/reduced,48,51,46
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,standard,48,43,45
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,63,48,47
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,68,68,67
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,bachelor's degree,standard,91,96,92
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,58,57,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,standard,71,62,50
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,bachelor's degree,standard,68,68,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,30,24,15
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,standard,53,54,48
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,free/reduced,60,57,51
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,75,72,62
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,standard,88,78,83
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,95,81,84
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,free/reduced,62,63,56
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,61,48,46
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,49,57,46
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,67,64,70
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,79,60,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,84,84,80
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,standard,71,74,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,86,76,74
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,41,52,51
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,70,65,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,77,67,64
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,69,66,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,90,87,85
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,74,77,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,73,66,63
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,80,63,63
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,73,74,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,52,57,50
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,81,75,78
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,63,61,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,60,68,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,62,55,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,77,78,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,free/reduced,53,58,44
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,free/reduced,93,90,83
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,66,66,59
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,bachelor's degree,free/reduced,62,72,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,46,34,36
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,66,59,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,89,87,79
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,81,81,84
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,50,48,42
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,47,43,41
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,53,39,37
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,free/reduced,55,46,43
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,55,47,44
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,standard,67,57,59
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,92,79,84
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,81,71,73
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,61,60,55
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,standard,80,73,72
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,free/reduced,55,55,47
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,72,79,74
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,69,75,71
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,69,64,68
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,68,72,65
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,58,55,53
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,55,58,52
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,60,63,59
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,free/reduced,58,60,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,52,48,49
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,standard,75,73,74
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,66,65,60
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,68,65,61
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,free/reduced,66,74,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,70,70,70
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,69,60,54
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,free/reduced,75,81,74
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,90,75,69
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,standard,59,54,51
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,standard,51,31,36
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,free/reduced,45,47,49
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,62,67,58
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,standard,68,54,53
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,bachelor's degree,standard,64,60,58
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,58,50,45
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,standard,73,64,57
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,64,58,51
,male,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,master's degree,standard,90,85,84
